IBGE,Metropolitan Area,Month,Year,Category,Weight,Variation
,Rio de Janeiro,12,2014,Transportation,17.3695,2.02
,Rio de Janeiro,1,2015,Transportation,17.4889,4.04
,Rio de Janeiro,2,2015,Transportation,17.9123,0.84
,Rio de Janeiro,3,2015,Transportation,17.8463,0.18
,Rio de Janeiro,4,2015,Transportation,17.6514,1.01
,Rio de Janeiro,5,2015,Transportation,17.6915,-0.95
,Rio de Janeiro,6,2015,Transportation,17.4665,0.88
,Rio de Janeiro,7,2015,Transportation,17.4938,-0.03
,Rio de Janeiro,8,2015,Transportation,17.3909,-0.71
,Rio de Janeiro,9,2015,Transportation,17.2615,0.72
,Rio de Janeiro,10,2015,Transportation,17.2915,1.23
,Rio de Janeiro,11,2015,Transportation,17.4001,0.51
,Rio de Janeiro,12,2015,Transportation,17.282,1.47
,Rio de Janeiro,1,2016,Transportation,17.3249,4.31
,Rio de Janeiro,2,2016,Transportation,17.7763,0.02
,Rio de Janeiro,3,2016,Transportation,17.649,0.1
,Rio de Janeiro,4,2016,Transportation,17.6273,0.34
,Rio de Janeiro,5,2016,Transportation,17.5806,-0.75
,Rio de Janeiro,6,2016,Transportation,17.3493,0.11
,Rio de Janeiro,7,2016,Transportation,17.2901,0.57
,Rio de Janeiro,8,2016,Transportation,17.2825,0.43
,Rio de Janeiro,9,2016,Transportation,17.1747,-0.35
,Rio de Janeiro,10,2016,Transportation,17.1328,0.25
,Rio de Janeiro,11,2016,Transportation,17.1446,0.35
,Rio de Janeiro,12,2016,Transportation,17.2057,1.62
,Rio de Janeiro,1,2017,Transportation,17.4571,0.38
,Rio de Janeiro,2,2017,Transportation,17.4744,0.68
,Rio de Janeiro,3,2017,Transportation,17.4639,-0.3
,Rio de Janeiro,4,2017,Transportation,17.3525,0.68
,Rio de Janeiro,5,2017,Transportation,17.4111,-0.78
,Rio de Janeiro,6,2017,Transportation,17.2364,0.1
,Rio de Janeiro,7,2017,Transportation,17.2559,0.22
,Rio de Janeiro,8,2017,Transportation,17.2878,0.33
,Rio de Janeiro,9,2017,Transportation,17.3329,0.15
,Rio de Janeiro,10,2017,Transportation,17.3276,0.7
,Rio de Janeiro,11,2017,Transportation,17.428,-0.94
,Rio de Janeiro,12,2017,Transportation,17.2263,0.55
,Rio de Janeiro,1,2018,Transportation,17.2416,0.98
,Rio de Janeiro,2,2018,Transportation,17.3589,1.89
,Rio de Janeiro,3,2018,Transportation,17.551,-0.35
,Rio de Janeiro,4,2018,Transportation,17.4759,0.07
,Rio de Janeiro,5,2018,Transportation,17.4374,0.18
,Rio de Janeiro,6,2018,Transportation,17.4272,1.41
,Rio de Janeiro,7,2018,Transportation,17.451,2.92
,Rio de Janeiro,8,2018,Transportation,17.8379,-1.47
,Rio de Janeiro,9,2018,Transportation,17.6341,1.28
,Rio de Janeiro,10,2018,Transportation,17.7864,0.62
,Rio de Janeiro,11,2018,Transportation,17.8573,-0.09
,Rio de Janeiro,12,2018,Transportation,17.8513,0.62
,Rio de Janeiro,1,2019,Transportation,17.9011,0.26
,Sao Paulo,1,2012,Transportation,22.4153,0.19
,Sao Paulo,2,2012,Transportation,22.3429,-0.44
,Sao Paulo,3,2012,Transportation,22.1657,0.06
,Sao Paulo,4,2012,Transportation,22.1674,0.15
,Sao Paulo,5,2012,Transportation,22.0593,-0.89
,Sao Paulo,6,2012,Transportation,21.8071,-1.47
,Sao Paulo,7,2012,Transportation,21.4782,-0.16
,Sao Paulo,8,2012,Transportation,21.3626,0.08
,Sao Paulo,9,2012,Transportation,21.3088,-0.04
,Sao Paulo,10,2012,Transportation,21.1896,-0.15
,Sao Paulo,11,2012,Transportation,21.0517,0.47
,Sao Paulo,12,2012,Transportation,21.057,0.97
,Sao Paulo,1,2013,Transportation,21.1371,0.67
,Sao Paulo,2,2013,Transportation,21.0736,0.59
,Sao Paulo,3,2013,Transportation,21.0552,0.34
,Sao Paulo,4,2013,Transportation,21.0358,0.07
,Sao Paulo,5,2013,Transportation,20.9462,-0.49
,Sao Paulo,6,2013,Transportation,20.7875,0.25
,Sao Paulo,7,2013,Transportation,20.7695,-0.79
,Sao Paulo,8,2013,Transportation,20.5882,-0.29
,Sao Paulo,9,2013,Transportation,20.4709,0.51
,Sao Paulo,10,2013,Transportation,20.4933,0.21
,Sao Paulo,11,2013,Transportation,20.399,0.21
,Sao Paulo,12,2013,Transportation,20.3627,1.85
,Sao Paulo,1,2014,Transportation,20.5514,0.03
,Sao Paulo,2,2014,Transportation,20.4565,0.47
,Sao Paulo,3,2014,Transportation,20.3499,1.52
,Sao Paulo,4,2014,Transportation,20.4786,0.13
,Sao Paulo,5,2014,Transportation,20.4124,-0.97
,Sao Paulo,6,2014,Transportation,20.18,0.14
,Sao Paulo,7,2014,Transportation,20.1228,-0.69
,Sao Paulo,8,2014,Transportation,19.9426,0.23
,Sao Paulo,9,2014,Transportation,19.9492,0.75
,Sao Paulo,10,2014,Transportation,19.9619,0.51
,Sao Paulo,11,2014,Transportation,19.9866,0.26
,Sao Paulo,12,2014,Transportation,19.9492,1.38
,Sao Paulo,1,2015,Transportation,20.1041,2.89
,Sao Paulo,2,2015,Transportation,20.3854,2.22
,Sao Paulo,3,2015,Transportation,20.5792,0.29
,Sao Paulo,4,2015,Transportation,20.3813,-0.06
,Sao Paulo,5,2015,Transportation,20.2558,-0.7
,Sao Paulo,6,2015,Transportation,19.9679,0.52
,Sao Paulo,7,2015,Transportation,19.9046,0.12
,Sao Paulo,8,2015,Transportation,19.7678,-0.86
,Sao Paulo,9,2015,Transportation,19.5413,1.05
,Sao Paulo,10,2015,Transportation,19.5971,2.32
,Sao Paulo,11,2015,Transportation,19.8619,1.21
,Sao Paulo,12,2015,Transportation,19.9388,1.28
,Sao Paulo,1,2016,Transportation,20.0308,1.77
,Sao Paulo,2,2016,Transportation,20.1728,0.73
,Sao Paulo,3,2016,Transportation,20.1521,0.07
,Sao Paulo,4,2016,Transportation,20.0622,-0.32
,Sao Paulo,5,2016,Transportation,19.9277,-1.21
,Sao Paulo,6,2016,Transportation,19.5001,-0.59
,Sao Paulo,7,2016,Transportation,19.2982,0.22
,Sao Paulo,8,2016,Transportation,19.2714,0.55
,Sao Paulo,9,2016,Transportation,19.263,-0.27
,Sao Paulo,10,2016,Transportation,19.1917,1.17
,Sao Paulo,11,2016,Transportation,19.3734,0.66
,Sao Paulo,12,2016,Transportation,19.4625,1.08
,Sao Paulo,1,2017,Transportation,19.6064,0.49
,Sao Paulo,2,2017,Transportation,19.6655,-0.25
,Sao Paulo,3,2017,Transportation,19.56,-1.32
,Sao Paulo,4,2017,Transportation,19.2493,-0.35
,Sao Paulo,5,2017,Transportation,19.1569,-0.92
,Sao Paulo,6,2017,Transportation,18.9041,-0.74
,Sao Paulo,7,2017,Transportation,18.8154,0.74
,Sao Paulo,8,2017,Transportation,18.879,1.35
,Sao Paulo,9,2017,Transportation,19.0729,0.81
,Sao Paulo,10,2017,Transportation,19.1848,0.66
,Sao Paulo,11,2017,Transportation,19.2196,1.41
,Sao Paulo,12,2017,Transportation,19.3875,1.32
,Sao Paulo,1,2018,Transportation,19.5251,1.21
,Sao Paulo,2,2018,Transportation,19.7273,0.49
,Sao Paulo,3,2018,Transportation,19.7618,-0.12
,Sao Paulo,4,2018,Transportation,19.7048,0.12
,Sao Paulo,5,2018,Transportation,19.7123,-0.28
,Sao Paulo,6,2018,Transportation,19.6139,1.44
,Sao Paulo,7,2018,Transportation,19.672,-0.13
,Sao Paulo,8,2018,Transportation,19.5229,-1.03
,Sao Paulo,9,2018,Transportation,19.2908,1.8
,Sao Paulo,10,2018,Transportation,19.5115,1.02
,Sao Paulo,11,2018,Transportation,19.6324,-0.72
,Sao Paulo,12,2018,Transportation,19.5569,-0.5
,Sao Paulo,1,2019,Transportation,19.4537,0.39
,Curitiba,1,2012,Transportation,22.1729,0.02
,Curitiba,2,2012,Transportation,22.1064,-0.83
,Curitiba,3,2012,Transportation,21.8609,0.19
,Curitiba,4,2012,Transportation,21.8786,0.12
,Curitiba,5,2012,Transportation,21.7616,-0.54
,Curitiba,6,2012,Transportation,21.5406,-1.39
,Curitiba,7,2012,Transportation,21.2239,0
,Curitiba,8,2012,Transportation,21.1397,0.12
,Curitiba,9,2012,Transportation,21.0322,-0.72
,Curitiba,10,2012,Transportation,20.8174,-0.37
,Curitiba,11,2012,Transportation,20.6594,3.39
,Curitiba,12,2012,Transportation,21.1222,0.4
,Curitiba,1,2013,Transportation,21.0375,0.35
,Curitiba,2,2013,Transportation,20.9745,0.55
,Curitiba,3,2013,Transportation,20.9893,0.43
,Curitiba,4,2013,Transportation,21.0298,-0.6
,Curitiba,5,2013,Transportation,20.7997,-0.28
,Curitiba,6,2013,Transportation,20.6721,-1.69
,Curitiba,7,2013,Transportation,20.3165,-0.18
,Curitiba,8,2013,Transportation,20.1694,0.68
,Curitiba,9,2013,Transportation,20.2133,-0.21
,Curitiba,10,2013,Transportation,20.1176,0.98
,Curitiba,11,2013,Transportation,20.1842,1.71
,Curitiba,12,2013,Transportation,20.4317,1.83
,Curitiba,1,2014,Transportation,20.6229,-0.02
,Curitiba,2,2014,Transportation,20.468,-0.33
,Curitiba,3,2014,Transportation,20.3276,1.34
,Curitiba,4,2014,Transportation,20.4152,0.27
,Curitiba,5,2014,Transportation,20.3127,-0.4
,Curitiba,6,2014,Transportation,20.1271,0.07
,Curitiba,7,2014,Transportation,20.0539,-1.9
,Curitiba,8,2014,Transportation,19.5636,1.27
,Curitiba,9,2014,Transportation,19.7902,0.23
,Curitiba,10,2014,Transportation,19.7338,-0.07
,Curitiba,11,2014,Transportation,19.6646,0.42
,Curitiba,12,2014,Transportation,19.6661,1.9
,Curitiba,1,2015,Transportation,19.8681,0.59
,Curitiba,2,2015,Transportation,19.8042,3.83
,Curitiba,3,2015,Transportation,20.2872,-0.28
,Curitiba,4,2015,Transportation,19.9167,-0.43
,Curitiba,5,2015,Transportation,19.5669,0.19
,Curitiba,6,2015,Transportation,19.4467,0.66
,Curitiba,7,2015,Transportation,19.3937,-0.57
,Curitiba,8,2015,Transportation,19.1028,0.55
,Curitiba,9,2015,Transportation,19.104,0.88
,Curitiba,10,2015,Transportation,19.1587,1.55
,Curitiba,11,2015,Transportation,19.3298,1.54
,Curitiba,12,2015,Transportation,19.4217,1.35
,Curitiba,1,2016,Transportation,19.4537,0.2
,Curitiba,2,2016,Transportation,19.358,1.13
,Curitiba,3,2016,Transportation,19.4212,0.51
,Curitiba,4,2016,Transportation,19.4304,0.94
,Curitiba,5,2016,Transportation,19.4904,-0.58
,Curitiba,6,2016,Transportation,19.2544,-0.92
,Curitiba,7,2016,Transportation,19.0509,0.13
,Curitiba,8,2016,Transportation,19.0456,-0.17
,Curitiba,9,2016,Transportation,18.9518,1.95
,Curitiba,10,2016,Transportation,19.2771,-0.32
,Curitiba,11,2016,Transportation,19.2167,0.04
,Curitiba,12,2016,Transportation,19.1954,0.86
,Curitiba,1,2017,Transportation,19.334,0.28
,Curitiba,2,2017,Transportation,19.3339,1.21
,Curitiba,3,2017,Transportation,19.4828,-0.58
,Curitiba,4,2017,Transportation,19.3367,-0.43
,Curitiba,5,2017,Transportation,19.2829,-0.54
,Curitiba,6,2017,Transportation,19.0855,-0.62
,Curitiba,7,2017,Transportation,18.9841,1.24
,Curitiba,8,2017,Transportation,19.1164,2.31
,Curitiba,9,2017,Transportation,19.4838,1.16
,Curitiba,10,2017,Transportation,19.671,0.45
,Curitiba,11,2017,Transportation,19.6194,-0.33
,Curitiba,12,2017,Transportation,19.5874,2.18
,Curitiba,1,2018,Transportation,19.9019,0.48
,Curitiba,2,2018,Transportation,19.9497,0.11
,Curitiba,3,2018,Transportation,19.9539,-0.27
,Curitiba,4,2018,Transportation,19.9011,-0.39
,Curitiba,5,2018,Transportation,19.8244,0.07
,Curitiba,6,2018,Transportation,19.7509,1.9
,Curitiba,7,2018,Transportation,19.8117,0.05
,Curitiba,8,2018,Transportation,19.75,-1.74
,Curitiba,9,2018,Transportation,19.4323,2.15
,Curitiba,10,2018,Transportation,19.7262,1
,Curitiba,11,2018,Transportation,19.8093,-0.42
,Curitiba,12,2018,Transportation,19.7808,-1.42
,Curitiba,1,2019,Transportation,19.531,-0.44
,Porto Alegre,1,2012,Transportation,20.1207,0.19
,Porto Alegre,2,2012,Transportation,20.1052,-0.15
,Porto Alegre,3,2012,Transportation,19.9837,0.34
,Porto Alegre,4,2012,Transportation,20.02,-0.45
,Porto Alegre,5,2012,Transportation,19.7855,-0.4
,Porto Alegre,6,2012,Transportation,19.6222,-1.4
,Porto Alegre,7,2012,Transportation,19.3313,0.43
,Porto Alegre,8,2012,Transportation,19.286,0.18
,Porto Alegre,9,2012,Transportation,19.2045,0.03
,Porto Alegre,10,2012,Transportation,19.0971,0.58
,Porto Alegre,11,2012,Transportation,19.1141,0.63
,Porto Alegre,12,2012,Transportation,19.1699,-0.23
,Porto Alegre,1,2013,Transportation,19.0095,0.74
,Porto Alegre,2,2013,Transportation,18.9834,1.56
,Porto Alegre,3,2013,Transportation,19.2081,0.28
,Porto Alegre,4,2013,Transportation,19.1973,-0.35
,Porto Alegre,5,2013,Transportation,19.0851,-0.15
,Porto Alegre,6,2013,Transportation,18.9684,0.04
,Porto Alegre,7,2013,Transportation,18.934,-0.52
,Porto Alegre,8,2013,Transportation,18.7998,-0.05
,Porto Alegre,9,2013,Transportation,18.7011,0.43
,Porto Alegre,10,2013,Transportation,18.6496,0.19
,Porto Alegre,11,2013,Transportation,18.5891,0.15
,Porto Alegre,12,2013,Transportation,18.5127,1.38
,Porto Alegre,1,2014,Transportation,18.6396,-0.14
,Porto Alegre,2,2014,Transportation,18.5156,-0.03
,Porto Alegre,3,2014,Transportation,18.4275,0.54
,Porto Alegre,4,2014,Transportation,18.3706,0.96
,Porto Alegre,5,2014,Transportation,18.3607,0.63
,Porto Alegre,6,2014,Transportation,18.3386,-0.32
,Porto Alegre,7,2014,Transportation,18.2123,-0.32
,Porto Alegre,8,2014,Transportation,18.1306,-0.26
,Porto Alegre,9,2014,Transportation,18.0477,0.75
,Porto Alegre,10,2014,Transportation,18.1013,0.67
,Porto Alegre,11,2014,Transportation,18.0932,0.62
,Porto Alegre,12,2014,Transportation,18.1479,0.85
,Porto Alegre,1,2015,Transportation,18.1576,0.04
,Porto Alegre,2,2015,Transportation,17.9508,3.1
,Porto Alegre,3,2015,Transportation,18.2999,1.68
,Porto Alegre,4,2015,Transportation,18.2985,-0.3
,Porto Alegre,5,2015,Transportation,18.1454,1.54
,Porto Alegre,6,2015,Transportation,18.246,0.77
,Porto Alegre,7,2015,Transportation,18.2252,0.91
,Porto Alegre,8,2015,Transportation,18.2176,-0.19
,Porto Alegre,9,2015,Transportation,18.1231,0.29
,Porto Alegre,10,2015,Transportation,18.0779,1.93
,Porto Alegre,11,2015,Transportation,18.3072,0.28
,Porto Alegre,12,2015,Transportation,18.1856,1.04
,Porto Alegre,1,2016,Transportation,18.2222,2.83
,Porto Alegre,2,2016,Transportation,18.4474,-0.02
,Porto Alegre,3,2016,Transportation,18.2692,0.32
,Porto Alegre,4,2016,Transportation,18.2307,0.73
,Porto Alegre,5,2016,Transportation,18.1995,-0.05
,Porto Alegre,6,2016,Transportation,18.0217,-0.93
,Porto Alegre,7,2016,Transportation,17.8297,0.21
,Porto Alegre,8,2016,Transportation,17.7462,0.28
,Porto Alegre,9,2016,Transportation,17.7115,0.86
,Porto Alegre,10,2016,Transportation,17.8332,-0.19
,Porto Alegre,11,2016,Transportation,17.7677,0.69
,Porto Alegre,12,2016,Transportation,17.8485,0.98
,Porto Alegre,1,2017,Transportation,18.0326,-0.58
,Porto Alegre,2,2017,Transportation,17.8956,-0.73
,Porto Alegre,3,2017,Transportation,17.723,-0.92
,Porto Alegre,4,2017,Transportation,17.5389,-0.12
,Porto Alegre,5,2017,Transportation,17.4842,1.34
,Porto Alegre,6,2017,Transportation,17.6182,-0.01
,Porto Alegre,7,2017,Transportation,17.61,-1.04
,Porto Alegre,8,2017,Transportation,17.4345,2.52
,Porto Alegre,9,2017,Transportation,17.8267,0.81
,Porto Alegre,10,2017,Transportation,17.9714,-0.22
,Porto Alegre,11,2017,Transportation,17.8903,1.51
,Porto Alegre,12,2017,Transportation,18.0839,1.49
,Porto Alegre,1,2018,Transportation,18.303,1.32
,Porto Alegre,2,2018,Transportation,18.4192,0.07
,Porto Alegre,3,2018,Transportation,18.4131,-0.36
,Porto Alegre,4,2018,Transportation,18.3528,-0.21
,Porto Alegre,5,2018,Transportation,18.2493,1.49
,Porto Alegre,6,2018,Transportation,18.3674,2.31
,Porto Alegre,7,2018,Transportation,18.4713,0.55
,Porto Alegre,8,2018,Transportation,18.5495,-1.46
,Porto Alegre,9,2018,Transportation,18.2836,1.42
,Porto Alegre,10,2018,Transportation,18.4514,1.48
,Porto Alegre,11,2018,Transportation,18.6157,-1.21
,Porto Alegre,12,2018,Transportation,18.4982,-0.83
,Porto Alegre,1,2019,Transportation,18.2989,-1.25
,Belem,1,2012,Healthcare,10.5512,0.65
,Belem,2,2012,Healthcare,10.5863,0.55
,Belem,3,2012,Healthcare,10.586,0.08
,Belem,4,2012,Healthcare,10.5653,1.24
,Belem,5,2012,Healthcare,10.6197,0.59
,Belem,6,2012,Healthcare,10.6159,0.36
,Belem,7,2012,Healthcare,10.5937,0.05
,Belem,8,2012,Healthcare,10.541,0.53
,Belem,9,2012,Healthcare,10.5138,0.65
,Belem,10,2012,Healthcare,10.4932,0.43
,Belem,11,2012,Healthcare,10.4471,0.27
,Belem,12,2012,Healthcare,10.364,0.53
,Belem,1,2013,Healthcare,10.334,0.78
,Belem,2,2013,Healthcare,10.3416,0.48
,Belem,3,2013,Healthcare,10.3347,0.47
,Belem,4,2013,Healthcare,10.3256,1.23
,Belem,5,2013,Healthcare,10.3965,0.72
,Belem,6,2013,Healthcare,10.4645,0.39
,Belem,7,2013,Healthcare,10.4708,0.01
,Belem,8,2013,Healthcare,10.4312,0.43
,Belem,9,2013,Healthcare,10.4224,0.1
,Belem,10,2013,Healthcare,10.402,-0.22
,Belem,11,2013,Healthcare,10.3309,0.8
,Belem,12,2013,Healthcare,10.3773,0.18
,Belem,1,2014,Healthcare,10.3501,0.46
,Belem,2,2014,Healthcare,10.384,0.99
,Belem,3,2014,Healthcare,10.4525,0.53
,Belem,4,2014,Healthcare,10.4694,1.08
,Belem,5,2014,Healthcare,10.5355,0.29
,Belem,6,2014,Healthcare,10.4579,0.27
,Belem,7,2014,Healthcare,10.4275,0.44
,Belem,8,2014,Healthcare,10.4482,0.4
,Belem,9,2014,Healthcare,10.3766,0.2
,Belem,10,2014,Healthcare,10.3345,0.08
,Belem,11,2014,Healthcare,10.3262,0.24
,Belem,12,2014,Healthcare,10.2885,0.81
,Belem,1,2015,Healthcare,10.2875,0.06
,Belem,2,2015,Healthcare,10.2194,0.56
,Belem,3,2015,Healthcare,10.175,0.33
,Belem,4,2015,Healthcare,10.1684,2.09
,Belem,5,2015,Healthcare,10.2981,0.36
,Belem,6,2015,Healthcare,10.2321,0.88
,Belem,7,2015,Healthcare,10.1846,0.92
,Belem,8,2015,Healthcare,10.2558,0.68
,Belem,9,2015,Healthcare,10.2796,1.02
,Belem,10,2015,Healthcare,10.3579,0.8
,Belem,11,2015,Healthcare,10.3398,0.74
,Belem,12,2015,Healthcare,10.3033,0.57
,Belem,1,2016,Healthcare,10.2366,0.69
,Belem,2,2016,Healthcare,10.2296,0.95
,Belem,3,2016,Healthcare,10.2195,0.49
,Belem,4,2016,Healthcare,10.2328,2.58
,Belem,5,2016,Healthcare,10.4107,1.1
,Belem,6,2016,Healthcare,10.4473,1.11
,Belem,7,2016,Healthcare,10.4705,0.89
,Belem,8,2016,Healthcare,10.4556,0.51
,Belem,9,2016,Healthcare,10.4709,0.04
,Belem,10,2016,Healthcare,10.4298,0.5
,Belem,11,2016,Healthcare,10.4418,0.43
,Belem,12,2016,Healthcare,10.5199,0.39
,Belem,1,2017,Healthcare,10.5558,0.69
,Belem,2,2017,Healthcare,10.6183,0.45
,Belem,3,2017,Healthcare,10.6346,0.63
,Belem,4,2017,Healthcare,10.7019,0.45
,Belem,5,2017,Healthcare,10.749,0.76
,Belem,6,2017,Healthcare,10.8261,0.22
,Belem,7,2017,Healthcare,10.8273,0.35
,Belem,8,2017,Healthcare,10.8253,-0.17
,Belem,9,2017,Healthcare,10.8212,0.81
,Belem,10,2017,Healthcare,10.8584,0.21
,Belem,11,2017,Healthcare,10.8592,0.19
,Belem,12,2017,Healthcare,10.8914,-0.06
,Belem,1,2018,Healthcare,10.918,0.19
,Belem,2,2018,Healthcare,10.9574,0.25
,Belem,3,2018,Healthcare,10.9338,-0.08
,Belem,4,2018,Healthcare,10.9353,0.64
,Belem,5,2018,Healthcare,10.9774,0.26
,Belem,6,2018,Healthcare,10.9622,0.35
,Belem,7,2018,Healthcare,10.8929,0.13
,Belem,8,2018,Healthcare,10.8731,0.04
,Belem,9,2018,Healthcare,10.8782,0.1
,Belem,10,2018,Healthcare,10.8715,0.22
,Belem,11,2018,Healthcare,10.8485,-1.33
,Belem,12,2018,Healthcare,10.722,-0.17
,Belem,1,2019,Healthcare,10.6629,0.34
,Fortaleza,1,2012,Healthcare,9.6846,-0.06
,Fortaleza,2,2012,Healthcare,9.6838,0.92
,Fortaleza,3,2012,Healthcare,9.7516,0.39
,Fortaleza,4,2012,Healthcare,9.706,1.18
,Fortaleza,5,2012,Healthcare,9.7473,0.39
,Fortaleza,6,2012,Healthcare,9.7466,0.51
,Fortaleza,7,2012,Healthcare,9.8129,0.28
,Fortaleza,8,2012,Healthcare,9.7799,0.55
,Fortaleza,9,2012,Healthcare,9.7609,0.25
,Fortaleza,10,2012,Healthcare,9.7177,0.42
,Fortaleza,11,2012,Healthcare,9.6858,0.16
,Fortaleza,12,2012,Healthcare,9.6487,0.53
,Fortaleza,1,2013,Healthcare,9.5905,0.69
,Fortaleza,2,2013,Healthcare,9.5751,0.64
,Fortaleza,3,2013,Healthcare,9.5653,0.4
,Fortaleza,4,2013,Healthcare,9.5423,0.91
,Fortaleza,5,2013,Healthcare,9.5567,0.88
,Fortaleza,6,2013,Healthcare,9.607,0.53
,Fortaleza,7,2013,Healthcare,9.6314,0.28
,Fortaleza,8,2013,Healthcare,9.6245,0.65
,Fortaleza,9,2013,Healthcare,9.689,0.46
,Fortaleza,10,2013,Healthcare,9.6905,0.73
,Fortaleza,11,2013,Healthcare,9.7302,0.09
,Fortaleza,12,2013,Healthcare,9.6559,0.41
,Fortaleza,1,2014,Healthcare,9.6342,0.46
,Fortaleza,2,2014,Healthcare,9.6524,0.94
,Fortaleza,3,2014,Healthcare,9.7203,0.18
,Fortaleza,4,2014,Healthcare,9.6694,0.45
,Fortaleza,5,2014,Healthcare,9.6102,1.05
,Fortaleza,6,2014,Healthcare,9.6148,0.49
,Fortaleza,7,2014,Healthcare,9.6097,0.29
,Fortaleza,8,2014,Healthcare,9.6409,0.29
,Fortaleza,9,2014,Healthcare,9.6519,0.38
,Fortaleza,10,2014,Healthcare,9.6442,0.38
,Fortaleza,11,2014,Healthcare,9.6552,0.34
,Fortaleza,12,2014,Healthcare,9.6229,0.58
,Fortaleza,1,2015,Healthcare,9.6293,-0.06
,Fortaleza,2,2015,Healthcare,9.5402,0.31
,Fortaleza,3,2015,Healthcare,9.491,0.96
,Fortaleza,4,2015,Healthcare,9.4375,0.78
,Fortaleza,5,2015,Healthcare,9.4483,1.66
,Fortaleza,6,2015,Healthcare,9.4869,0.77
,Fortaleza,7,2015,Healthcare,9.4569,0.95
,Fortaleza,8,2015,Healthcare,9.5012,1.35
,Fortaleza,9,2015,Healthcare,9.5841,0.67
,Fortaleza,10,2015,Healthcare,9.5896,0.43
,Fortaleza,11,2015,Healthcare,9.5722,1.2
,Fortaleza,12,2015,Healthcare,9.5781,0.44
,Fortaleza,1,2016,Healthcare,9.4943,0.34
,Fortaleza,2,2016,Healthcare,9.413,1.74
,Fortaleza,3,2016,Healthcare,9.5021,0.8
,Fortaleza,4,2016,Healthcare,9.5105,2.22
,Fortaleza,5,2016,Healthcare,9.6259,1.82
,Fortaleza,6,2016,Healthcare,9.6998,0.71
,Fortaleza,7,2016,Healthcare,9.7137,0.77
,Fortaleza,8,2016,Healthcare,9.7043,0.65
,Fortaleza,9,2016,Healthcare,9.7022,0.65
,Fortaleza,10,2016,Healthcare,9.7219,0.06
,Fortaleza,11,2016,Healthcare,9.7024,0.77
,Fortaleza,12,2016,Healthcare,9.78,0.46
,Fortaleza,1,2017,Healthcare,9.7757,0.17
,Fortaleza,2,2017,Healthcare,9.7536,0.73
,Fortaleza,3,2017,Healthcare,9.7983,0.48
,Fortaleza,4,2017,Healthcare,9.784,1.42
,Fortaleza,5,2017,Healthcare,9.9174,0.4
,Fortaleza,6,2017,Healthcare,9.939,0.53
,Fortaleza,7,2017,Healthcare,9.9959,0.18
,Fortaleza,8,2017,Healthcare,9.996,0.45
,Fortaleza,9,2017,Healthcare,10.0512,0.49
,Fortaleza,10,2017,Healthcare,10.0821,0.76
,Fortaleza,11,2017,Healthcare,10.1279,0.03
,Fortaleza,12,2017,Healthcare,10.1611,0.43
,Fortaleza,1,2018,Healthcare,10.1568,0.11
,Fortaleza,2,2018,Healthcare,10.1513,0.46
,Fortaleza,3,2018,Healthcare,10.1983,1.03
,Fortaleza,4,2018,Healthcare,10.2819,0.53
,Fortaleza,5,2018,Healthcare,10.3125,0.52
